Name;Mayores a 1;Pago 2;Pago;Despachos 2;Despacho;Monedas 2;Moneda;Subtotal;Precio despacho;Con o sin dcto;Total;Desc monto;Shipping Method 2;Shipping Method;Cantidad;Producto;Precio oferta;Venta total;Precio normal;SKU;status despacho;Ciudad 2;Ciudad;Codigo postal 2;Codigo postal;Region 2;Region
43275;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Valencia Negro Premium - Burdeo / 36;9990;9990;39990;3905058536;fulfilled;Santiago;;'7970000;;RM;
43274;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;Ã‘uÃ±ua;Ã‘uÃ±ua;SANTIAGO;SANTIAGO;RM;RM
43273;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29990;3990; Con descueento;33980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Catalina Beige Premium - Beige / 36;29990;29990;;0001284436;fulfilled;Providencia;Providencia;SANTIAGO;SANTIAGO;RM;RM
43272;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Grecia Negro Premium - Negro / 37;9990;9990;39990;0318072037;fulfilled;MaipÃº;MaipÃº;SANTIAGO;SANTIAGO;RM;RM
43271;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 40;19990;19990;39990;6001202040;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43270;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;31984;0;Sin descuento;31984;7996;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 38;19990;19990;39990;6001202038;pending;Condes;Condes;CONDES;CONDES;RM;RM
43270;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Nueva Orleans  Negro Premium - Negro / 40;19990;19990;39990;6001202040;fulfilled;Condes;;CONDES;;RM;
43269;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43268;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Valencia Negro Premium - Burdeo / 36;9990;9990;39990;3905058536;fulfilled;providencia;providencia;SANTIAGO;SANTIAGO;RM;RM
43267;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;31984;0;Sin descuento;31984;7996;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 38;19990;19990;39990;6001202038;pending;Condes;Condes;CONDES;CONDES;RM;RM
43267;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Nueva Orleans  Negro Premium - Negro / 40;19990;19990;39990;6001202040;fulfilled;Condes;;CONDES;;RM;
43266;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29990;3990; Con descueento;33980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 36;29990;29990;;0300072036;fulfilled;Las Condes;Las Condes;LASCONDES;LASCONDES;RM;RM
43265;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;7992;0;Sin descuento;7992;1998;Retiro en tienda;Retiro en tienda;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;Conces;Conces;CONDES;CONDES;RM;RM
43264;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;31984;0;Sin descuento;31984;7996;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 38;19990;19990;39990;6001202038;pending;Condes;Condes;CONDES;CONDES;RM;RM
43264;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Nueva Orleans  Negro Premium - Negro / 40;19990;19990;39990;6001202040;fulfilled;Condes;;CONDES;;RM;
43263;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;8290; Con descueento;28280;0;Despacho Region;Despacho Region;1;Bota  Cleveland Negro Premium - Negro / 38;19990;19990;89990;0001002038;fulfilled;Talca ;Talca ;TALCA;TALCA;ML;ML
43262;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 40;19990;19990;39990;6001202040;fulfilled;Conced;Conced;CONDES;CONDES;RM;RM
43261;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 40;19990;19990;39990;6001202040;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43260;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;34990;3990; Con descueento;38980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Nina 672  Negro Delux - Negro / 39;34990;34990;49990;729-39;fulfilled;Talagante;Talagante;TALAGANTE;TALAGANTE;RM;RM
43259;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 40;9990;9990;39990;0023076140;fulfilled;Macul;Macul;SANTIAGO;SANTIAGO;RM;RM
43258;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29990;0;Sin descuento;29990;0;Retiro en tienda;Retiro en tienda;1;Botin Teca Negro Police - Negro / 35;29990;29990;;90-35;fulfilled;Maipu;Maipu;SANTIAGO;SANTIAGO;RM;RM
43257;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Grecia Negro Premium - Negro / 38;9990;9990;39990;0318072038;fulfilled;LA CISTERNA;LA CISTERNA;SANTIAGO;SANTIAGO;RM;RM
43256;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Bootie  Dallas  Premium - Negro / 38;19990;19990;39990;8802072038;fulfilled;Providencia ;Providencia ;SANTIAGO;SANTIAGO;RM;RM
43255;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Bota  Cleveland Negro Premium - Negro / 36;19990;19990;89990;0001002036;fulfilled;Santiago ;Santiago ;SANTIAGO;SANTIAGO;RM;RM
43254;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;padre hurtado;padre hurtado;SANTIAGO;SANTIAGO;RM;RM
43253;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;3990; Con descueento;23980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Bootie  Dallas  Premium - Negro / 38;19990;19990;39990;8802072038;fulfilled;puente alto;puente alto;SANTIAGO;SANTIAGO;RM;RM
43252;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;ESTACIÃ’N CENTRAL;ESTACIÃ’N CENTRAL;SANTIAGO;SANTIAGO;RM;RM
43251;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;8290; Con descueento;28280;0;Despacho Region;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;Arica;Arica;ARICA;ARICA;AP;AP
43250;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;31984;0;Sin descuento;31984;7996;Retiro en tienda;Retiro en tienda;2;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;39980;39990;6001202035;fulfilled;Conde;Conde;CONCES;CONCES;RM;RM
43249;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;14990;3990; Con descueento;18980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapato Albacete Negro Premium - Negro / 37;14990;14990;29990;0801072037;fulfilled;Las condes ;Las condes ;SANTIAGO;SANTIAGO;RM;RM
43248;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Zapatilla Montreal  Premium - Negro / 35;19990;19990;39990;8381072035;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43247;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;3990; Con descueento;23980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 38;19990;19990;49990;0037072038;fulfilled;Providencia ;Providencia ;SANTIAGO;SANTIAGO;RM;RM
43246;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;14990;0;Sin descuento;14990;0;Retiro en tienda;Retiro en tienda;1;Zapato Albacete Negro Premium - Negro / 35;14990;14990;29990;0801182035;fulfilled;HUECHURABA;HUECHURABA;SANTIAGO;SANTIAGO;RM;RM
43245;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;49980;0;Sin descuento;49980;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43245;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Angelica Negro Premium - Negro / 39;29990;29990;;0100072039;fulfilled;Condes;;CONDES;;RM;
43244;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;La Calera ;La Calera ;LACALERA;LACALERA;VS;VS
43243;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;79960;0;Sin descuento;79960;0;Retiro en tienda;Retiro en tienda;2;Zapatilla Moscow Negro Premium - Negro / 36;19990;39980;44990;1838072036;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43243;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;2;Zapatilla Moscow Negro Premium - Negro / 38;19990;39980;44990;1838072038;fulfilled;Condes;;CONDES;;RM;
43242;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;3990; Con descueento;23980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatillas Sky Negro Police - Negro / 36;19990;19990;;39-36;fulfilled;Padre Hurtado;Padre Hurtado;SANTIAGO;SANTIAGO;RM;RM
43241;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;EstaciÃ³n Central ;EstaciÃ³n Central ;SANTIAGO;SANTIAGO;RM;RM
43240;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Botin Valencia Negro Premium - Burdeo / 36;9990;9990;39990;3905058536;fulfilled;MaipÃº;MaipÃº;SANTIAGO;SANTIAGO;RM;RM
43239;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Conde;Conde;CONCDS;CONCDS;RM;RM
43238;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39980;0;Sin descuento;39980;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;Xonxes;Xonxes;CONDES;CONDES;RM;RM
43238;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;Xonxes;;CONDES;;RM;
43237;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;Conxes;Conxes;CONCDS;CONCDS;RM;RM
43236;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;19990;44990;1838072038;fulfilled;Conxes;Conxes;CONXES;CONXES;RM;RM
43235;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Botin Toronto Leopardo Premium - Beige / 37;19990;19990;39990;0100075437;fulfilled;Lo barnechea ;Lo barnechea ;SANTIAGO;SANTIAGO;RM;RM
43234;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;8290; Con descueento;28280;0;Despacho Region;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 38;19990;19990;49990;1003202038;fulfilled;chillan;chillan;CHILLAN;CHILLAN;NB;NB
43233;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;Condes;Condes;CONCES;CONCES;RM;RM
43232;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Conces;Conces;CONES;CONES;RM;RM
43231;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;Conces;Conces;CONXES;CONXES;RM;RM
43230;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29990;3990; Con descueento;33980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Marilyn Beige Premium - Beige / 38;29990;29990;;3611074438;fulfilled;SANTIAGO;SANTIAGO;'8320000;'8320000;RM;RM
43229;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Botin Paris Burdeo Premium - Burdeo / 38;19990;19990;39990;8172078538;fulfilled;providencia;providencia;'7500000;'7500000;RM;RM
43228;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Bota  Cleveland Negro Premium - Negro / 39;19990;19990;89990;0001002039;fulfilled;santiago;santiago;SANTIAGO;SANTIAGO;RM;RM
43227;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Conces;Conces;CONXED;CONXED;RM;RM
43226;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;49970;12990; Con descueento;62960;0;Despacho Region;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;19990;44990;1838072038;fulfilled;Vicente;Vicente;SANVICENTE;SANVICENTE;LI;LI
43226;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Bucarest Taupe Premium - Taupe / 38;19990;19990;39990;3332184238;fulfilled;Vicente;;SANVICENTE;;LI;
43226;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Grecia Negro Premium - Negro / 38;9990;9990;39990;0318072038;fulfilled;Vicente;;SANVICENTE;;LI;
43225;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Conces;Conces;ONXDS;ONXDS;RM;RM
43224;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39980;0;Sin descuento;39980;0;Retiro en tienda;Retiro en tienda;2;Zapatilla Moscow Negro Premium - Negro / 38;19990;39980;44990;1838072038;fulfilled;Co des;Co des;CONDES;CONDES;RM;RM
43223;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;8290; Con descueento;28280;0;Despacho Region;Despacho Region;1;Bota  Cleveland Negro Premium - Negro / 38;19990;19990;89990;0001002038;fulfilled;Talca ;Talca ;TALCA;TALCA;ML;ML
43222;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;Santiago centro;Santiago centro;SANTIAGO;SANTIAGO;RM;RM
43221;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39970;12990; Con descueento;52960;0;Despacho Region;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 40;9990;9990;49990;1003204040;fulfilled;coronel ;coronel ;CORONEL;CORONEL;BI;BI
43221;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Lancaster  Negro Premium - Negro / 39;19990;19990;39990;0090072039;fulfilled;coronel ;;CORONEL;;BI;
43221;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Grecia Negro Premium - Negro / 40;9990;9990;39990;0318072040;fulfilled;coronel ;;CORONEL;;BI;
43220;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 39;9990;9990;49990;1003204039;fulfilled;Antofagasta;Antofagasta;ANTOFAGASTA;ANTOFAGASTA;AN;AN
43219;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;19990;44990;1838072038;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43218;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;Confes;Confes;CONDES;CONDES;RM;RM
43217;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;34990;8290; Con descueento;43280;0;Despacho Region;Despacho Region;1;Zapatilla NIna Blanco Delux - Blanco / 36;34990;34990;49990;736-36;fulfilled;San pedro de la paz;San pedro de la paz;CONCEPCION;CONCEPCION;BI;BI
43216;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;3990; Con descueento;23980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 35;19990;19990;44990;1838072035;fulfilled;Renca ;Renca ;SANTIAGO;SANTIAGO;RM;RM
43215;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Conxes;Conxes;CONXES;CONXES;RM;RM
43214;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;59970;0;Sin descuento;59970;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;19990;19990;44990;1838072038;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43214;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 37;19990;19990;44990;1838072037;fulfilled;Condes;;CONDES;;RM;
43214;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;Condes;;CONDES;;RM;
43213;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 36;19990;19990;44990;1838072036;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43212;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29990;3990; Con descueento;33980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Teca Negro Police - Negro / 35;29990;29990;;90-35;fulfilled;San JoaquÃ­n ;San JoaquÃ­n ;SANTIAGO;SANTIAGO;RM;RM
43211;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Conxes;Conxes;CONDES;CONDES;RM;RM
43210;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Botin Grecia Negro Premium - Negro / 37;9990;9990;39990;0318072037;fulfilled;Arauco;Arauco;CONCEPCION;CONCEPCION;BI;BI
43209;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Dublin Burdeo Premium - Burdeo / 40;19990;19990;36990;5136078540;fulfilled;Santiago;Santiago;'7750000;'7750000;RM;RM
43208;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;0;Sin descuento;19990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Chester Blanco Premium - Blanco / 38;19990;19990;49990;1000071038;fulfilled;Quilicura ;Quilicura ;SANTIAGO;SANTIAGO;RM;RM
43207;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Condes;Condes;SANTIAGO;;RM;RM
43206;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Condes;Condes;CONDES;CONDES;RM;RM
43205;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;15992;0;Sin descuento;15992;3998;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 35;19990;19990;39990;6001202035;fulfilled;Condes;Condes;CASA;CASA;RM;RM
43204;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39980;3990; Con descueento;43970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 40;19990;19990;39990;3332184240;fulfilled;PeÃ±alolÃ©n ;PeÃ±alolÃ©n ;SANLUIS;SANLUIS;RM;RM
43204;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin Dakota Camel Premium - Camel / 39;19990;19990;29990;3020074939;fulfilled;PeÃ±alolÃ©n ;;SANLUIS;;RM;
43203;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Valencia Negro Premium - Burdeo / 36;9990;9990;39990;3905058536;fulfilled;EstaciÃ³n Central;EstaciÃ³n Central;SANTIAGO;SANTIAGO;RM;RM
43202;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19990;3990; Con descueento;23980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapato Nueva York  Nude Premium - Nude / 39;19990;19990;24990;0006185939;fulfilled;las condes;las condes;SANTIAGO;SANTIAGO;RM;RM
43201;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;49980;12990; Con descueento;62970;0;Despacho Region;Despacho Region;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;19990;19990;39990;0003284439;fulfilled;El carmen ;El carmen ;ELCARMEN;ELCARMEN;NB;NB
43201;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Catalina Beige Premium - Beige / 39;29990;29990;;0001284439;fulfilled;El carmen ;;ELCARMEN;;NB;
